position,stable_bits,released_bits,pending_underflow,low,high_inclusive,residual_width,residual_information_bits,selected_frequency,selected_information_bits,effective_interval_information_bits,table_entropy_bits
502,521,0,2,1711831904,3604374588,1892542685,1.1823213064403255,50658,0.37149750050710983,0.371497500548054,1.451723548496048
503,521,0,4,404876672,2236429207,1831552536,1.2295800623084432,15856,2.0472587528135118,2.047258755868117,3.4220078261584144
504,528,7,0,353005576,4226497719,3873492144,0.14901233233115363,17325,1.9194322680880616,1.919432270022709,2.5313541999577422
505,528,0,0,353005576,2788418840,2435413265,0.8184805421753794,41205,0.6694682093156253,0.669468209844228,1.7905729199150568
506,528,0,0,353005576,2326241795,1973236220,1.1220834717448582,53099,0.3036029290750908,0.303602929569477,0.7790555473182953
507,528,0,0,353005576,2319828536,1966822961,1.126780043395879,65323,0.004696571349226168,0.004696571651022245,0.0374478889080432
508,529,1,0,706011152,3599464143,2893452992,0.5698549402188107,48206,0.44307489657779797,0.443074896822932,0.9648705798948529
509,529,0,0,706011152,3597830571,2891819420,0.5706696801716227,65499,0.0008147398470877202,0.0008147399528092277,0.008975909878015668
510,529,0,0,706011152,2255572042,1549560891,1.4707876983385901,35117,0.9001180178890325,0.9001180181669679,1.2768375295555845
511,529,0,0,706011152,2245263073,1539251922,1.480417776026183,65100,0.009630077059639806,0.00963007768759478,0.07011877280620425
512,530,1,1,676560960,3838397103,3161836144,0.4418845412408743,33655,0.9614667637772726,0.9614667652146897,1.2193993712395303
513,532,2,0,1353121920,3868560957,2515439038,0.7718369198730528,26069,1.3299523779189009,1.3299523786321805,2.2628720782654903
514,532,0,1,558760192,3772838471,3214078280,0.418242079230815,41869,0.6464051593169123,0.6464051593577608,1.8865630328915464
515,532,0,1,558760192,2517976701,1959216510,1.1323703095906943,39949,0.7141282302659455,0.7141282303598787,1.7353949408037308
516,532,0,1,558760192,2202521796,1643761605,1.3856460661080554,54984,0.2532757559741688,0.2532757565173612,0.9650041833552118
517,534,2,0,1117520384,3917102029,2799581646,0.6174358911060054,55809,0.23178982441108392,0.23178982499794887,0.6986009980470969
518,534,0,0,1117520384,3901168130,2783647747,0.6256704872011021,65163,0.008234595692520642,0.008234596095098004,0.06237278989673937
519,534,0,0,1117520384,3530572936,2413052553,0.8317878101837088,56811,0.20611732260484092,0.20611732298260665,0.6194122637803675
520,534,0,0,1117520384,3527406393,2409886010,0.8336822388518783,65450,0.0018944282800345323,0.001894428668171288,0.01871331014126552
521,534,0,0,1117520384,3445515277,2327994894,0.8835592520325584,63309,0.0498770128600595,0.04987701318067849,0.23564720906789266
522,534,0,0,1117520384,3440861844,2323341461,0.8864459437012187,65405,0.0028866911572534176,0.002886691668659835,0.02519897922405224
523,534,0,1,87557120,3212454219,3124897100,0.4588384620834596,44073,0.5723925178489216,0.5723925183822433,1.1172717466082995
524,539,5,1,1216079392,3571958847,2355879456,0.8663814237724203,1544,5.407542962731919,5.407542961688959,2.776694556890238
525,543,4,1,1697748064,4164059375,2466311312,0.8002922295124044,4288,3.9339108095422275,3.9339108057399836,2.6180111385507265
